alert_code,source,area_ha,year,biome,state,city,embargoed_areas,auto,fiscalizations,asvs,actions_final_situation,final_situation
497106,GLAD,"3,0037",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497114,GLAD,"0,5621",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497117,GLAD,"3,5538",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497118,GLAD,"1,0898",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497126,GLAD,"2,6284",2021,MATA ATLANTICA,SANTA CATARINA,OTACILIO COSTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497127,GLAD,"1,3586",2021,MATA ATLANTICA,SANTA CATARINA,OTACILIO COSTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497129,GLAD,"3,1852",2021,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497137,GLAD,"9,7487",2021,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497146,GLAD,"1,7095",2021,MATA ATLANTICA,SANTA CATARINA,PALMEIRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497148,GLAD,"0,3035",2021,MATA ATLANTICA,SANTA CATARINA,MONTE CASTELO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497160,GLAD,"0,9939",2021,MATA ATLANTICA,SANTA CATARINA,BELA VISTA DO TOLDO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497163,GLAD,"1,9993",2021,MATA ATLANTICA,SANTA CATARINA,CANOINHAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497166,GLAD,"1,3136",2021,MATA ATLANTICA,SANTA CATARINA,CANOINHAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497167,GLAD,"3,7325",2021,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497171,GLAD,"5,0389",2021,MATA ATLANTICA,SANTA CATARINA,CANOINHAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497175,GLAD,"2,3906",2021,MATA ATLANTICA,SANTA CATARINA,IRINEOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497179,GLAD,"4,5499",2021,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497181,GLAD,"28,7741",2021,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497184,GLAD,"2,3285",2021,MATA ATLANTICA,SANTA CATARINA,CAMPO BELO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497186,GLAD,"1,9196",2021,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497187,GLAD,"2,0111",2021,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497209,GLAD,"4,2719",2021,MATA ATLANTICA,SANTA CATARINA,CACADOR,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497220,GLAD,"1,3437",2021,MATA ATLANTICA,SANTA CATARINA,IBIAM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497239,GLAD,"12,7536",2021,MATA ATLANTICA,SANTA CATARINA,IPIRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497746,GLAD,"1,8290",2021,MATA ATLANTICA,SANTA CATARINA,ARAQUARI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497754,GLAD,"1,2561",2021,MATA ATLANTICA,SANTA CATARINA,BRUSQUE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
497757,GLAD,"1,2583",2021,MATA ATLANTICA,SANTA CATARINA,SAO BONIFACIO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497760,GLAD,"1,0221",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497765,GLAD,"1,2524",2021,MATA ATLANTICA,SANTA CATARINA,SAO MARTINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497769,GLAD,"1,2568",2021,MATA ATLANTICA,SANTA CATARINA,ANGELINA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497815,GLAD,"3,6728",2021,MATA ATLANTICA,SANTA CATARINA,BOM RETIRO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497816,GLAD,"0,4766",2021,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497818,GLAD,"0,6808",2021,MATA ATLANTICA,SANTA CATARINA,PETROLANDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497826,GLAD,"2,3556",2021,MATA ATLANTICA,SANTA CATARINA,JOSE BOITEUX,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497828,GLAD,"1,4848",2021,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
497830,GLAD,"2,1287",2021,MATA ATLANTICA,SANTA CATARINA,OTACILIO COSTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
539622,GLAD,"1,4737",2021,MATA ATLANTICA,SANTA CATARINA,SAO JOAO DO ITAPERIU,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
539973,GLAD,"1,1036",2021,MATA ATLANTICA,SANTA CATARINA,TAIO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
541417,GLAD,"5,7301",2021,MATA ATLANTICA,SANTA CATARINA,NAVEGANTES,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
541581,GLAD,"6,3440",2021,MATA ATLANTICA,SANTA CATARINA,ARAQUARI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
541864,GLAD,"4,3495",2021,MATA ATLANTICA,SANTA CATARINA,ANITA GARIBALDI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
543218,GLAD,"10,9236",2021,MATA ATLANTICA,SANTA CATARINA,BRUSQUE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
543225,GLAD,"7,3641",2021,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
543258,GLAD,"4,1483",2021,MATA ATLANTICA,SANTA CATARINA,BRUSQUE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
543590,GLAD,"19,8192",2021,MATA ATLANTICA,SANTA CATARINA,ITAPOA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
545222,SAD-MATA-ATLANTICA,"4,0658",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
545229,SAD-MATA-ATLANTICA,"1,2791",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
545654,SAD-MATA-ATLANTICA,"0,4744",2022,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
545745,SAD-MATA-ATLANTICA,"9,8815",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
546055,SAD-MATA-ATLANTICA,"0,3266",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
546111,SAD-MATA-ATLANTICA,"5,8598",2022,MATA ATLANTICA,SANTA CATARINA,RIQUEZA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
547047,SAD-MATA-ATLANTICA,"0,9941",2022,MATA ATLANTICA,SANTA CATARINA,CORONEL FREITAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
547354,SAD-MATA-ATLANTICA,"3,9617",2022,MATA ATLANTICA,SANTA CATARINA,SAO MIGUEL DA BOA VISTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO ESTADUAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
547477,SAD-MATA-ATLANTICA,"1,0762",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
547953,SAD-MATA-ATLANTICA,"0,6275",2022,MATA ATLANTICA,SANTA CATARINA,FRAIBURGO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548158,SAD-MATA-ATLANTICA,"4,2958",2022,MATA ATLANTICA,SANTA CATARINA,ABELARDO LUZ,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548209,SAD-MATA-ATLANTICA,"0,9362",2022,MATA ATLANTICA,SANTA CATARINA,LEBON REGIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548257,SAD-MATA-ATLANTICA,"4,7166",2022,MATA ATLANTICA,SANTA CATARINA,PARAISO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548276,SAD-MATA-ATLANTICA,"0,7491",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548383,SAD-MATA-ATLANTICA,"0,5440",2022,MATA ATLANTICA,SANTA CATARINA,NOVO HORIZONTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548501,SAD-MATA-ATLANTICA,"0,5371",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA COM FISCALIZACAO ESTADUAL,ALERTA COM AUTORIZACAO ESTADUAL,ALERTA COM ACAO ESTADUAL,ALERTA COM ACAO OU AUTORIZACAO
548738,SAD-MATA-ATLANTICA,"0,4492",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548781,SAD-MATA-ATLANTICA,"7,2014",2022,MATA ATLANTICA,SANTA CATARINA,PONTE SERRADA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548902,SAD-MATA-ATLANTICA,"0,4376",2022,MATA ATLANTICA,SANTA CATARINA,SAO MIGUEL DA BOA VISTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548911,SAD-MATA-ATLANTICA,"0,7305",2022,MATA ATLANTICA,SANTA CATARINA,CAMPO BELO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548973,SAD-MATA-ATLANTICA,"0,5839",2022,MATA ATLANTICA,SANTA CATARINA,PALMITOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
548980,SAD-MATA-ATLANTICA,"0,6882",2022,MATA ATLANTICA,SANTA CATARINA,CORONEL FREITAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549021,SAD-MATA-ATLANTICA,"1,9765",2022,MATA ATLANTICA,SANTA CATARINA,UNIAO DO OESTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549275,SAD-MATA-ATLANTICA,"0,8878",2022,MATA ATLANTICA,SANTA CATARINA,PARAISO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549611,SAD-MATA-ATLANTICA,"3,7889",2022,MATA ATLANTICA,SANTA CATARINA,CERRO NEGRO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549635,SAD-MATA-ATLANTICA,"0,4390",2022,MATA ATLANTICA,SANTA CATARINA,JABORA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549723,SAD-MATA-ATLANTICA,"0,2477",2022,MATA ATLANTICA,SANTA CATARINA,LAGES,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549865,SAD-MATA-ATLANTICA,"2,2716",2022,MATA ATLANTICA,SANTA CATARINA,CONCORDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549872,SAD-MATA-ATLANTICA,"0,2452",2022,MATA ATLANTICA,SANTA CATARINA,FRAIBURGO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549882,SAD-MATA-ATLANTICA,"0,4105",2022,MATA ATLANTICA,SANTA CATARINA,FRAIBURGO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549958,SAD-MATA-ATLANTICA,"16,0493",2022,MATA ATLANTICA,SANTA CATARINA,SANTA CECILIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
549979,SAD-MATA-ATLANTICA,"2,9402",2022,MATA ATLANTICA,SANTA CATARINA,PRESIDENTE CASTELLO BRANCO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
550116,SAD-MATA-ATLANTICA,"0,5513",2022,MATA ATLANTICA,SANTA CATARINA,AGUA DOCE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
550176,SAD-MATA-ATLANTICA,"0,7876",2022,MATA ATLANTICA,SANTA CATARINA,JOACABA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
550207,SAD-MATA-ATLANTICA,"0,4719",2022,MATA ATLANTICA,SANTA CATARINA,CACADOR,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
